EmployeeID,avg_hours,std_hours,work_days,overtime_days,late_arrivals,early_departures
838,10.617287649219467,0.283216408841312,242,242,232,0
839,8.432153916211293,0.31182420972074404,244,9,229,0
840,6.096182277318642,0.28336879412000826,242,0,229,239
841,8.382793847566575,0.3037008229222575,242,6,234,0
842,6.594626113455227,0.3094185116429165,237,0,224,205
843,7.77234075670498,0.3157456209294859,232,0,219,6
844,7.27428999538958,0.3269691578922427,241,0,232,56
845,9.089532103825135,0.30466294816395334,244,148,233,0
846,7.859650726676042,0.2984643550049745,237,0,224,4
847,7.7590975103734445,0.3034917492352275,241,0,232,8
848,7.108776115859449,0.2896592924565694,234,0,223,94
849,7.376322173702087,0.2948922675544304,229,0,219,37
850,6.928822640632263,0.2856009108754809,239,0,230,130
851,6.808158014571949,0.2857420969237852,244,0,237,163
852,6.500898903195041,0.2887963789680735,233,0,225,208
853,9.684859913793103,0.30348368139968435,232,228,224,0
854,6.5080817395264114,0.2984717499112552,244,0,237,215
855,7.600153177869228,0.2952998084544132,243,0,235,15
856,7.381282051282051,0.29306089623547377,234,0,232,49
857,7.112005507662834,0.31950083561742837,232,0,220,92
858,7.4221641097164115,0.27638237253539705,239,0,233,37
859,6.372202041785375,0.3111491147023997,234,0,229,220
860,6.133991228070175,0.3176035268636431,228,0,221,217
861,7.30157019990702,0.2978149877282343,239,0,234,58
862,7.00611581920904,0.33568243374738954,236,0,231,108
863,7.2450107758620685,0.3029717158752245,232,0,223,65
864,7.427548100048099,0.2800153999685304,231,0,223,29
865,8.108851383028599,0.28698279469421367,237,0,224,0
866,9.29944200779727,0.30977863360427316,228,186,222,0
867,7.768857142857143,0.3086264497638321,245,0,230,12
868,6.832889123300516,0.3013197494397519,237,0,231,146
869,9.387326388888887,0.3049914969580642,240,216,232,0
870,6.664042824074074,0.2805057362268149,240,0,230,193
871,9.216660756501183,0.30183447816614556,235,181,224,0
872,5.996898719707361,0.30427998391070676,243,0,233,241
873,6.391757741347906,0.28554647705519504,244,0,230,227
874,5.9954394157088124,0.2817426087554126,232,0,231,231
875,6.491637115839243,0.2950351769291282,235,0,223,211
876,7.030567738791423,0.2836352031073842,228,0,219,107
877,7.3205448259418215,0.313256950765532,233,0,221,50
878,6.5991343937298295,0.31285679464272115,241,0,228,203
879,8.417341772151898,0.2997468667824471,237,3,230,0
880,8.882230426629162,0.2959154632073721,237,80,227,0
881,9.425232053040695,0.2995116790469254,243,218,239,0
882,6.344614463601533,0.28532611615470277,232,0,217,217
883,8.780374942844077,0.2895793347235949,243,56,230,0
884,6.562242489270386,0.30818136472738383,233,0,221,206
885,8.87501467931346,0.30258875099312393,246,87,238,0
886,7.908878159275155,0.28501288351128,233,0,226,5
887,7.144681688125895,0.2917633591768574,233,0,218,91
888,10.91689342403628,0.2920181726621446,245,245,241,0
889,6.102161785216179,0.2927615231021723,239,0,229,237
890,7.295703161320317,0.32317518993686967,239,0,230,58
891,6.567342995169082,0.31328338142139267,230,0,220,190
892,6.090469821673525,0.29850892172266724,243,0,229,237
893,7.603104018912529,0.3018606291474245,235,0,230,13
894,7.38428125,0.29853209314357987,240,0,235,37
895,7.880823877068558,0.3120744235888,235,0,226,6
896,8.39764060356653,0.31937757152311486,243,3,226,0
897,6.03974173553719,0.2843554276976465,242,0,234,242
898,6.870003687315634,0.30043366401700633,226,0,222,135
899,7.586946859903381,0.2989043621631559,230,0,223,16
900,6.191809178743962,0.27046559992424457,230,0,217,226
901,7.993996978149697,0.29813023774729797,239,0,229,0
902,6.660409482758621,0.31663222254554646,232,0,225,185
903,7.3171510560146915,0.2928256114105689,242,0,231,55
904,9.588505007153074,0.29862351339983073,233,224,223,0
905,5.966612268518518,0.32257296763609344,240,0,232,238
906,7.942092352092352,0.2793130552725926,231,0,224,3
907,9.179383101851851,0.28588457295582226,240,178,233,0
908,8.593498563218391,0.3081268575301744,232,23,225,0
909,7.111725146198831,0.27387600129549444,228,0,217,95
910,10.69871586629002,0.2978596418537086,236,236,223,0
911,8.687724314272431,0.30624471193778585,239,39,229,0
912,7.170411835748793,0.296333737252748,230,0,221,80
913,6.4101211705532695,0.31200127419268486,243,0,231,222
914,10.486748633879783,0.32116092424666776,244,244,237,0
915,7.294751773049646,0.29880739057072286,235,0,227,56
916,7.88170243204578,0.3214791584069434,233,0,228,9
917,6.098032904148784,0.31607382132023243,233,0,223,232
918,6.773751788268957,0.31243253222331413,233,0,225,164
919,7.800969316596932,0.2878773846932157,239,0,229,3
920,7.78853125,0.3279588561485859,240,0,227,12
921,6.625714115402956,0.2672782383139842,233,0,224,191
922,7.7068788745827375,0.3030814948817673,233,0,224,13
923,5.986487573099415,0.3055122461985069,228,0,222,225
924,8.499204545454544,0.2962144093624913,242,7,233,0
925,7.954062932226832,0.27160053751281676,241,0,231,3
926,6.310086367880485,0.3016227549954848,238,0,232,225
927,7.584176328502415,0.3136430669770452,230,0,221,17
928,7.632412764003673,0.29812412450749826,242,0,230,15
929,8.41637077294686,0.2932410513130871,230,5,222,0
930,7.198089990817263,0.3131476201561109,242,0,230,79
931,10.704748513946043,0.29610684426450756,243,243,234,0
932,6.412126774351445,0.2854054416340609,227,0,220,209
933,6.599085038986354,0.31916298508925417,228,0,217,193
934,7.390623278236915,0.29819799530836727,242,0,236,30
935,9.695243498817968,0.28075143922693074,235,234,227,0
936,7.8067266021207935,0.30724699077836726,241,0,231,3
937,6.711067188983855,0.2644922307065142,234,0,228,179
938,6.3870588235294115,0.3024973656275401,238,0,225,222
939,10.959115952051638,0.3086255580337317,241,241,232,0
940,7.703551175656985,0.3023585617098938,241,0,231,14
941,9.487822315986874,0.3150820426128715,237,221,224,0
942,5.958735380116959,0.3056808660238366,228,0,216,226
943,8.52645922746781,0.30267338444065756,233,13,227,0
944,8.093856481481481,0.29011892631066616,240,0,231,0
945,7.388344955834496,0.3132737425938901,239,0,229,33
946,8.024024216524216,0.27722855244378525,234,0,222,1
947,9.882666432255041,0.3186727285517658,237,237,228,0
948,7.527459658828954,0.3079121403283588,241,0,233,28
949,7.190238095238095,0.2842663261118013,245,0,236,81
950,7.700374887082203,0.3116416728062103,246,0,237,9
951,7.968867337164751,0.3051613906790208,232,1,220,2
952,6.2356461611826415,0.29970990657715735,233,0,222,229
953,7.787044252044252,0.30679230560649806,231,0,225,7
954,6.513645404663922,0.3282650851344805,243,0,235,205
955,7.057042624521072,0.3218527373031445,232,0,220,115
956,9.22052267573696,0.3094821246917826,245,189,239,0
957,8.505449790794978,0.29084755615813357,239,9,233,0
958,8.161027658559846,0.31507188207100656,233,0,224,0
959,8.093515046296297,0.2914432488130944,240,0,235,1
960,6.711200604370061,0.30551753763171463,239,0,228,170
961,7.034598364598365,0.29597491286439503,231,0,222,105
962,7.925632515632516,0.30677540663632213,231,0,219,5
963,6.286331168831168,0.29625543474746496,231,0,227,224
964,6.297184716361931,0.2948143051101526,237,0,228,230
965,6.382531645569619,0.3029860987954101,237,0,224,221
966,6.786419362400375,0.3065436542096921,237,0,226,161
967,7.71978231292517,0.2897119333154841,245,0,235,7
968,6.5784557023984345,0.30591716108013656,227,0,221,204
969,6.908069075712881,0.2745964406811827,226,0,220,136
970,7.19040082846004,0.3116214982252678,228,0,214,82
971,7.7227308802308805,0.29740138196827526,231,0,221,9
972,9.783942803563058,0.2747692652980935,237,237,233,0
973,5.991006944444444,0.29694986486037295,232,0,222,231
974,7.575745673952642,0.32097745646036424,244,0,231,27
975,7.379968043264504,0.2847777350332391,226,0,219,40
976,7.276453178068898,0.30746065054646754,229,0,219,53
977,7.68843853427896,0.27119191647253377,235,0,230,3
978,9.799356661856665,0.3158560467163716,231,230,226,0
979,10.377021152952114,0.312100988013411,239,239,233,0
980,7.014081726354454,0.2863251242781695,242,0,231,109
981,6.026296690307328,0.30550075487960504,235,0,221,232
982,6.461306022408964,0.2844101859030968,238,0,232,217
983,10.198464912280702,0.2876915819847657,247,247,238,0
984,7.598678004535147,0.30280673583959955,245,0,238,27
985,7.906652949245542,0.298858292108789,243,0,237,5
986,7.786297453703704,0.3265738577908278,240,0,232,7
987,6.2239474917955935,0.3076440297336281,237,0,225,231
988,5.950861702127659,0.31918505693216637,235,0,227,233
989,6.71769806763285,0.29837055409931185,230,0,221,179
990,7.609416666666667,0.2889514979812641,230,0,225,11
991,6.303799126637554,0.3063487854623,229,0,216,215
992,6.80571931101407,0.3184969078140857,229,0,223,156
993,8.804921296296296,0.29547713845633666,240,60,234,0
994,8.030652958152958,0.30294421067096405,231,0,218,2
995,9.935644631973746,0.29268739069574057,237,237,223,0
996,7.386259746588694,0.3107068003395049,228,0,221,45
997,7.697562104787714,0.3073852908431426,246,0,234,9
998,8.278268762183236,0.3029104555340389,228,0,221,0
999,7.878654195011338,0.3041394720202628,245,0,231,2
1000,6.192529843893482,0.2910604367416571,242,0,230,238
1001,6.292075958702065,0.27746169074085714,226,0,215,217
1002,6.8261390051139,0.32400599026439986,239,0,226,160
1003,6.0161683723196875,0.29336045218835544,228,0,219,226
1004,9.019432624113477,0.2839637173736443,235,119,229,0
1005,8.407244212962961,0.28097176705749505,240,1,237,0
1006,6.683682336182335,0.28417282771689967,234,0,229,184
1007,7.606161398467433,0.2871269124894287,232,0,220,16
1008,6.713771551724137,0.30327105709141944,232,0,223,181
1009,6.261173872617388,0.29565920922056116,239,0,230,230
1010,8.174600185960019,0.2722332745559599,239,1,230,0
1011,8.107574233716475,0.2886884372220089,232,0,227,1
1012,6.08843779677113,0.2762306551231735,234,0,227,232
1013,7.70343010018215,0.2885766748911564,244,0,234,9
1014,7.487674940898344,0.3101086208986482,235,0,225,29
1015,6.379568032015065,0.31667397044991397,236,0,228,222
1016,8.877802926383174,0.2936967632587573,243,86,230,0
1017,7.294315134099617,0.30041788304956324,232,0,222,47
1018,6.720105485232067,0.28195142174925875,237,0,223,181
1019,7.974443296602388,0.3026907864359877,242,0,230,1
1020,10.019207482993197,0.2879753417515648,245,245,237,0
1021,9.546405092592591,0.3112410314247277,240,228,230,0
1022,9.284885265700483,0.2948930545714008,230,194,215,0
1023,6.111245126705653,0.3035501644884804,228,0,213,227
1024,8.59096918971373,0.2982687706376291,229,19,215,0
1025,8.001345804988663,0.2992675390268082,245,0,239,0
1026,7.398159873847647,0.29214218274781845,229,0,219,47
1027,6.896431892143189,0.3155974438644963,239,0,235,142
1028,6.693008687700045,0.28714136794958783,243,0,230,186
1029,6.599432367149759,0.298565039699488,230,0,225,189
1030,6.597798220298221,0.30477917050996733,231,0,223,195
1031,6.677146038443507,0.29512019669011863,237,0,229,184
1032,7.802694672131148,0.292515474656692,244,0,232,7
1033,7.893937198067632,0.3048252205624302,230,0,223,3
1034,6.208432784636488,0.30190844623135293,243,0,233,235
1035,6.198692468619248,0.3004437981920716,239,0,228,235
1036,7.418051868239922,0.31695872656938034,226,0,216,42
1037,7.800170212765957,0.3008533343091584,235,0,230,5
1038,10.323418715846996,0.2949925082526068,244,244,233,0
1039,7.069740663900414,0.30005573520853207,241,0,231,108
1040,8.69433695652174,0.26606555663052994,230,32,219,0
1041,7.9677913832199545,0.300094268256566,245,0,231,4
1042,6.591388888888889,0.29441322102758316,233,0,220,199
1043,7.373935584291187,0.3049701585735434,232,0,219,43
1044,6.604357567443987,0.28839828206327395,243,0,230,203
1045,7.404206871345028,0.28091732648458817,228,0,215,31
1046,10.70971158392435,0.2901283442473064,235,235,227,0
1047,7.2272386310361,0.29736028877227905,237,0,226,75
1048,7.084196991751576,0.3061980774823633,229,0,220,92
1049,7.490906619385343,0.29587596478812445,235,0,222,29
1050,7.5524420289855065,0.29288611092227274,230,0,222,16
1051,9.511932773109244,0.28033776155733986,238,228,228,0
1052,6.1218944676894465,0.31203260059201754,239,0,225,229
1053,9.588722222222223,0.31077657970627465,240,236,231,0
1054,7.6525319148936175,0.3089818720227247,235,0,226,10
1055,6.110721040189125,0.3023116607142876,235,0,229,231
1056,8.695968221307728,0.30497369713118616,243,39,231,0
1057,7.203180076628352,0.2664410417274983,232,0,222,67
1058,10.658820330969265,0.3155688889108168,235,235,223,0
1059,6.996897342995168,0.2972595511272023,230,0,216,123
1060,10.206041092745638,0.2938227785954413,242,242,230,0
1061,7.69339545241444,0.2938493452968317,237,0,228,15
1062,7.601602657004831,0.30896904513426066,230,0,221,13
1063,6.490872011251758,0.31234433055401284,237,0,223,209
1064,6.100282694198623,0.31293412092016754,226,0,218,219
1065,7.237116013071895,0.2850535933198899,238,0,228,67
1066,7.694691225560324,0.30280286280202534,233,0,229,9
1067,7.99858706108706,0.2762447699587243,231,0,222,0
1068,6.593369064084832,0.29673630289042185,241,0,229,199
1069,10.411639709329584,0.32514634300755296,237,237,227,0
1070,7.870749299719887,0.30576554616660656,238,0,226,6
1071,7.0824721009218825,0.29321468239770704,229,0,221,93
1072,7.980670212765958,0.3054763359717013,235,0,226,3
1073,6.3018537649219475,0.2837037707193373,242,0,236,236
1074,6.104008438818566,0.29150431658882864,237,0,226,235
1075,8.589410018993352,0.31768807519940295,234,24,226,0
1076,7.8843514492753615,0.2911015152753126,230,0,222,2
1077,7.683338001867414,0.29818425041209606,238,0,221,19
1078,6.520391203703704,0.27959787593927693,240,0,232,213
1079,6.234294962335217,0.30150293930839794,236,0,227,228
1080,7.032183064121391,0.3026748590840393,227,0,219,105
1081,7.692906920077973,0.2966279716401365,228,0,217,13
1082,10.503807727480567,0.28242103066542107,243,243,230,0
1083,9.495159243295019,0.29838752088352766,232,223,222,0
1084,7.479487994350283,0.2848274637990706,236,0,223,28
1085,8.122622655122655,0.3068723618341597,231,0,226,0
1086,7.120189933523267,0.3133169354705098,234,0,229,87
1087,8.666963519313306,0.29559245906079945,233,27,225,0
1088,10.470496113397347,0.29541250287530013,243,243,229,0
1089,7.106643709825528,0.3130026383100122,242,0,227,104
1090,6.49684043073911,0.2688981610909938,227,0,223,204
1091,6.775284608378871,0.29582564420694696,244,0,233,172
1092,9.301751867413634,0.30019585351337474,238,198,222,0
1093,7.590319865319866,0.2993416486285417,231,0,226,10
1094,7.232274805669867,0.3034566136863175,243,0,227,74
1095,7.077287920700783,0.29891066989958726,241,0,233,92
1096,10.18785106382979,0.3072872386177187,235,235,226,0
1097,6.864824434824436,0.31233680533375763,231,0,224,145
1098,7.289100877192983,0.3020067484178845,228,0,219,53
1099,6.413640223192624,0.32448373064666775,229,0,224,207
1100,7.383247126436782,0.3150053421008483,232,0,223,36
1101,8.327236652236651,0.29914275523368006,231,3,224,0
1102,9.212509298000928,0.29194133377396303,239,183,229,0
1103,6.801304143126177,0.30739540006083155,236,0,224,159
1104,6.074546783625731,0.32265409237479986,228,0,221,226
1105,7.784967320261439,0.2913075226752494,238,0,229,6
1106,6.450172246482291,0.29900993129315784,229,0,220,202
1107,10.603598218471637,0.3048578698470023,237,237,224,0
1108,6.806472222222223,0.2888523660221067,230,0,219,157
1109,6.294956521739131,0.31909497178424057,230,0,220,217
1110,7.285151072124757,0.2990966340284111,228,0,218,55
1111,8.92771402550091,0.32946826552910996,244,94,230,0
1112,9.425028344671203,0.2962163133949537,245,232,232,0
1113,6.003419540229885,0.2787650263095588,232,0,221,230
1114,7.890800865800866,0.310487553289182,231,0,226,2
1115,6.986115942028985,0.32568630903706086,230,0,218,111
1116,10.808027326106595,0.3194205987646055,246,246,235,0
1117,9.888919376693766,0.2934403847406791,246,246,235,0
1118,10.220872340425531,0.2866243589155201,235,235,223,0
1119,7.62043853427896,0.3124422376148752,235,0,228,13
1120,6.284957446808511,0.3273484392221463,235,0,224,226
1121,8.701982167352536,0.29993885657571545,243,45,236,0
1122,6.502103503918857,0.32027686378562303,241,0,231,207
1123,6.612638888888889,0.2731940590217707,242,0,232,197
1124,6.665572318007662,0.30859681181486043,232,0,225,184
1125,9.812982456140352,0.28694037581947984,247,247,238,0
1126,7.101659779614326,0.28139392415202785,242,0,232,97
1127,6.0247934472934475,0.2931772464940302,234,0,226,233
1128,6.802054617909048,0.3106997195515236,237,0,231,161
1129,6.771128328741965,0.28721191217052866,242,0,236,169
1130,7.720940972222222,0.2937442415643668,240,0,229,9
1131,6.592589936247723,0.3059272002142607,244,0,234,210
1132,6.921297468354431,0.2918174573939868,237,0,233,139
1133,6.3198641703377385,0.31698134708088904,227,0,218,219
1134,7.179834247828075,0.2940873564978433,243,0,236,79
1135,8.815632850241546,0.27196450050620513,230,55,219,0
1136,7.891162551440329,0.29026959374991834,243,0,233,3
1137,7.298776400367309,0.2899774627808056,242,0,236,61
1138,10.31769995210728,0.29741489306408253,232,232,220,0
1139,10.80799433106576,0.29740957598076073,245,245,235,0
1140,7.896520531400966,0.33380013375552137,230,0,222,5
1141,7.898865836791148,0.31415558070843647,241,0,221,3
1142,7.480150273224044,0.27858249497693,244,0,234,23
1143,7.958165458937198,0.3014475377636472,230,0,218,0
1144,8.186591016548462,0.292161760737541,235,0,229,0
1145,10.80473025711662,0.2937686375733896,242,242,231,0
1146,6.089092673459485,0.29947651738444064,229,0,217,228
1147,6.591018922852983,0.2938467885197195,229,0,220,197
1148,6.1036706349206336,0.30346989355715226,238,0,223,233
1149,10.512341915085818,0.29834899708749674,246,246,236,0
1150,6.875998155832181,0.2777701874827427,241,0,231,161
1151,6.994301453352087,0.28684703750934065,237,0,228,120
1152,7.811326648224988,0.28617052146371486,241,0,229,5
1153,6.160280092592592,0.3100002259843171,240,0,228,235
1154,6.20880445423397,0.28783275008687204,227,0,220,219
1155,6.082088249754179,0.29644613481504123,226,0,214,225
1156,10.194130901287554,0.28694355783508185,233,233,216,0
1157,7.778402777777777,0.3163739551923905,232,0,224,9
1158,6.171750478927202,0.30124342643760976,232,0,223,226
1159,7.904476359338061,0.3052020357905852,235,0,229,3
1160,7.180814009661836,0.28415882287705435,230,0,219,75
1161,6.509626951331497,0.2989881595306959,242,0,230,214
1162,9.767906420765028,0.29376329225760484,244,244,239,0
1163,7.698772554605887,0.2928466406319492,234,0,223,9
1164,7.228134756657484,0.32292093255382937,242,0,234,69
1165,10.39878884180791,0.31187677880765813,236,236,228,0
1166,6.400190058479533,0.304358124760316,228,0,217,214
1167,8.004882434301521,0.30375609489276445,241,0,230,1
1168,9.103674504379898,0.2728170657760315,241,143,233,0
1169,6.9864537795992705,0.3130516995024641,244,0,231,129
1170,6.164745370370369,0.2879031252735794,228,0,217,224
1171,6.009841772151899,0.27699277502761516,237,0,228,234
1172,8.018078206962327,0.2871280977493544,233,0,225,0
1173,8.000954106280194,0.2894694941632965,230,0,220,2
1174,7.898323877068559,0.27862919357789656,235,0,227,5
1175,9.385844859382203,0.30130587032126255,241,217,230,0
1176,7.971588934613626,0.3030622357812953,243,0,239,0
1177,6.804641393442623,0.30157643857219035,244,0,236,164
1178,10.805340038314176,0.3209880258495206,232,232,221,0
1179,8.159645513714551,0.3156187623346605,239,1,229,0
1180,6.306303506375228,0.30373072642058496,244,0,236,230
1181,8.025331384015594,0.3086347450083829,228,0,221,4
1182,7.792490855052584,0.3012393338429647,243,0,231,7
1183,7.8441184086629,0.2942890340328411,236,0,226,5
1184,6.592797017797018,0.328522501484154,231,0,223,187
1185,10.903593117408908,0.3193603817771926,247,247,233,0
1186,7.3988672586520945,0.3036913449761391,244,0,237,39
1187,6.820679413179413,0.30707577527564045,231,0,218,151
1188,7.800049645390072,0.3056333064408514,235,0,227,8
1189,7.3836256038647345,0.29355402690898924,230,0,225,32
1190,7.675329936923824,0.27474133219229063,229,0,222,8
1191,7.091824074074073,0.28873671526129097,240,0,229,98
1192,6.725276595744681,0.2990221386572655,235,0,223,176
1193,10.505156028368795,0.29148727799488294,235,235,226,0
1194,6.905967035500231,0.3211922386093218,241,0,227,143
1195,7.208894824311491,0.29912564817831305,234,0,229,68
1196,6.277285137701804,0.29306006093925174,234,0,229,228
1197,6.076578117418728,0.29053031427078396,229,0,219,227
1198,6.211907956685499,0.2929922219486295,236,0,232,234
1199,8.430802336671436,0.3212946983666855,233,5,226,0
1200,7.484193853427897,0.31518789102999967,235,0,230,28
1201,6.89609943977591,0.32034304682611503,238,0,229,149
1202,9.817854683195593,0.25961984422802886,242,242,230,0
1203,6.08396349862259,0.2744578294663584,242,0,230,241
1204,9.616168503213958,0.2953863491744619,242,239,232,0
1205,7.508998817966902,0.29788765594992717,235,0,226,33
1206,7.308546099290781,0.29248109065859135,235,0,226,46
1207,7.500675267317527,0.30799688209716414,239,0,228,27
1208,7.6941701388888895,0.3078544803794584,240,0,230,12
1209,6.046757297551789,0.3183793508450203,236,0,227,236
1210,9.286569626394956,0.30670491459468674,229,193,219,0
1211,6.3958886534839925,0.2822661015802934,236,0,224,220
1212,6.460532508491024,0.3020906467844852,229,0,220,199
1213,8.626512212643679,0.30270048529553223,232,27,222,0
1214,6.713213276836158,0.2847644476071042,236,0,224,181
1215,8.521203703703703,0.3163079763642526,246,17,238,0
1216,9.482606657290201,0.28143066380081905,237,225,232,0
1217,6.404782250470809,0.315666621096819,236,0,226,215
1218,7.276984805318139,0.30258509368324654,234,0,221,65
1219,10.035185979971388,0.2882898399296025,233,233,225,0
1220,6.3894133241124935,0.30809860308088194,241,0,230,224
1221,7.997498856881573,0.3088920139535352,243,0,234,4
1222,7.832184343434343,0.3085774905133288,242,0,233,7
1223,7.4983615819209035,0.30659271620495554,236,0,219,28
1224,10.724693853427896,0.28720491802048054,235,235,227,0
1225,6.313388399412628,0.2927692287710153,227,0,220,215
1226,7.6140923489278745,0.29364895838442906,228,0,217,13
1227,10.483148148148146,0.3089218146546854,234,234,227,0
1228,7.96732683982684,0.3290523549619633,231,0,220,3
1229,10.695990028490028,0.31605908336105815,234,234,222,0
1230,10.002944444444443,0.2901067783793841,235,235,228,0
1231,8.015872011251759,0.2964704775592687,237,0,229,1
1232,9.68517361111111,0.2961435238223547,240,239,231,0
1233,6.907967535436671,0.33123612169760547,243,0,237,143
1234,6.475342066957788,0.2733718952185144,229,0,227,208
1235,6.094871615312792,0.3089396306010865,238,0,234,234
1236,5.997355652595827,0.2955634901029195,229,0,216,228
1237,7.815063457854406,0.3164211551820923,232,0,226,5
1238,7.481158625730994,0.3105965138353875,228,0,222,25
1239,9.495272967772966,0.32901821390529906,231,218,223,0
1240,6.892245179063361,0.2973230948443157,242,0,233,148
1241,7.101099585062241,0.28592519444110753,241,0,236,105
1242,8.009119565217391,0.2933738365724764,230,0,224,2
1243,6.528365606270171,0.30458444838322946,241,0,234,204
1244,8.532774319963115,0.2970167291983623,241,11,238,0
1245,6.116035665294925,0.31238307478617366,243,0,239,239
1246,6.523863745210727,0.3042107673147392,232,0,225,200
1247,9.67660063752277,0.2812870500996726,244,244,237,0
1248,6.487590218423551,0.2843386592106928,234,0,225,207
1249,8.919851394604482,0.2863838000694363,243,95,232,0
1250,7.0866505968778695,0.3132742318216539,242,0,231,96
1251,9.078667874396137,0.29306439735210804,230,147,217,0
1252,6.55703314659197,0.29765819275555594,238,0,234,213
1253,6.188770339377033,0.2960335437623875,239,0,232,233
1254,7.619807132459972,0.3197119719462504,229,0,214,17
1255,7.6933150434385,0.29233614131546287,243,0,236,9
1256,6.842362854486285,0.2991451761927563,239,0,223,155
1257,6.816597525473072,0.2869162428257598,229,0,222,158
1258,5.962092430858807,0.3169532261851851,229,0,218,225
1259,7.820035612535612,0.30166504314343584,234,0,222,3
1260,6.10239417989418,0.2986239613436555,231,0,225,231
1261,9.31843010018215,0.32295205598830484,244,204,239,0
1262,6.9096932367149755,0.3117989659574407,230,0,215,130
1263,9.295721982758621,0.2966609973596795,232,192,225,0
1264,10.683428672316383,0.27244475706547683,236,236,227,0
1265,9.386280345471523,0.33102685116979536,238,211,233,0
1266,9.50929442100328,0.3032764497301037,237,226,229,0
1267,10.19942254495159,0.2927740515951625,241,241,227,0
1268,8.207739229024943,0.29435181147695255,245,1,234,1
1269,6.473378831417623,0.29854767202894034,232,0,220,212
1270,8.788953266571292,0.2922022082781411,233,55,220,0
1271,6.096067129629629,0.31041865950753467,240,0,226,238
1272,7.422623456790123,0.31758497692013676,234,0,222,43
1273,8.10862809315866,0.2773053348001306,229,0,219,0
1274,6.241581196581197,0.30004669328232264,234,0,220,230
1275,9.53116809116809,0.295581109079727,234,224,228,0
1276,6.9165189125295505,0.31145646622278245,235,0,229,139
1277,6.004865112025605,0.31004070596749417,243,0,237,238
1278,8.11400137741047,0.28142623132942546,242,0,235,0
1279,7.215137053352913,0.298289047205212,227,0,219,68
1280,6.807199074074074,0.2748805007899195,240,0,226,169
1281,6.101339326878746,0.30124120449728153,241,0,229,238
1282,8.892940100594421,0.3024149418097981,243,87,236,0
1283,6.789967391304348,0.2879960285040494,230,0,222,161
1284,7.827854284369115,0.3117630070152056,236,0,231,3
1285,6.300332125603865,0.2802329418719676,230,0,216,223
1286,7.522589903181189,0.3034429729713225,241,0,229,25
1287,7.17987077294686,0.3141984263496437,230,0,219,71
1288,6.095544077134988,0.3084376802003217,242,0,232,240
1289,6.019582156308851,0.2909349591320276,236,0,227,234
1290,8.896670197740113,0.2965689939365219,236,79,232,0
1291,6.597208616780046,0.31064150018574593,245,0,234,196
1292,10.269981325863679,0.2830086198365196,238,238,230,0
1293,9.195694444444442,0.3027746444627941,234,175,221,0
1294,7.9035895593869725,0.2886832114400538,232,0,218,5
1295,6.709723389355742,0.30585371432777475,238,0,229,181
1296,8.811399853801168,0.2895030210305522,228,58,221,0
1297,8.008844123048668,0.3199734473215381,242,0,237,0
1298,6.312178423236514,0.27045287974457416,241,0,226,230
1299,6.405738719068413,0.3084934450249253,229,0,223,209
1300,6.7590826330532225,0.3026095214471391,238,0,227,164
1301,7.617610882487426,0.31155222681619155,243,0,239,21
1302,6.197463269054178,0.2944602900347376,242,0,234,236
1303,7.404682367149758,0.29552208107356226,230,0,221,39
1304,10.087117467043315,0.2882919463573839,236,236,229,0
1305,8.071362994350283,0.31691686434511673,236,0,229,1
1306,9.020947504708097,0.2985939024847114,236,119,226,0
1307,7.310940525587829,0.281702613122841,241,0,233,51
1308,7.585544029506686,0.28673629308109716,241,0,234,22
1309,7.795473995271868,0.2831384626890208,235,0,230,3
1310,5.990938934802571,0.269158223628986,242,0,236,239
1311,7.07940355940356,0.2983510501061798,231,0,221,99
1312,6.732844078646548,0.3010446296104829,243,0,230,180
1313,10.147261583445793,0.2904709401917973,247,247,237,0
1314,7.960068850902183,0.29495769684207285,234,0,227,3
1315,10.712137533875337,0.30812258130739967,246,246,229,0
1316,7.623057899671824,0.3100017613040936,237,0,229,16
1317,7.783722943722943,0.2848023061395535,231,0,223,4
1318,7.212025166191833,0.31395763436203084,234,0,222,79
1319,9.58414878397711,0.3050177466340912,233,226,226,0
1320,8.510076071922544,0.3068971630278571,241,12,234,0
1321,7.7015006915629325,0.3028612970725006,241,0,230,6
1322,6.262097107438016,0.3189430054744071,242,0,235,235
1323,7.4895734542073455,0.31894205585116125,239,0,232,22
1324,8.21845588235294,0.2898193281451431,238,1,228,0
1325,8.143079710144928,0.2896353202677232,230,0,221,0
1326,6.488012371615313,0.29562772924764386,238,0,229,218
1327,5.9999050632911395,0.3211923772784712,237,0,228,236
1328,6.221693007662837,0.31692668830216036,232,0,222,223
1329,7.855724789915967,0.27474169124280967,238,0,229,6
1330,7.984710550887021,0.2837842821095096,238,0,229,3
1331,7.499870448179271,0.2973891658162824,238,0,224,30
1332,8.702949172576831,0.3215140744958075,235,42,225,0
1333,7.91181216931217,0.28953455440087295,231,0,223,0
1334,6.7085448102423415,0.28312872534172423,243,0,236,203
1335,9.013333333333334,0.2974145017803852,232,116,219,0
1336,6.686394675925926,0.2985945374487848,240,0,229,192
1337,8.39816762041011,0.2834461651774293,233,3,227,0
1338,7.685123587570622,0.28502212383074754,236,0,220,17
1339,7.548068613485281,0.29442309830922325,234,0,226,26
1340,9.363881915388191,0.3150832938369133,239,213,228,0
